tweet,created_at,id
"Gracias a cada militante y simpatizante, a quienes os acercáis a nosotros, a quienes os dejáis la piel defendiendo el proyecto socialista, a los trabajadores y trabajadoras del partido. Sois el alma del @PSOE.
Gracias, de corazón.
A ganar el #10N porque la victoria será vuestra. https://t.co/CtmlvPS6mD",Fri Nov 08 22:37:25 +0000 2019,1192934173843107840
"El #10N nos jugamos mucho:
Un Gobierno fuerte frente al bloqueo
Un Gobierno progresista que frene a la ultraderecha
Un gobierno moderado que frene a los extremistas

El socialismo es la esperanza de Cataluña y España. 
A votar el domingo, a ganar y a gobernar.
#VotaConElCorazón❤ https://t.co/VcTAoAX3iZ",Fri Nov 08 21:35:46 +0000 2019,1192918659506806786
"Tras el 10N, Gobierno en diciembre.
Aprobaremos los PGE y una ley que acabe con la LOMCE, revertiremos recortes educativos y sanitarios, subiremos el SMI, derogaremos la reforma laboral, contribuiremos a la concordia entre catalanes. Eso es lo que hará el @PSOE.
#VotaConElCorazón https://t.co/vTIxT1q8Bm",Fri Nov 08 21:25:29 +0000 2019,1192916069830266881
"No es más fuerte quien grita más alto, sino quien impone la razón sobre el odio, la convivencia a la confrontación. Superaremos la crisis en Cataluña y se reconocerá la contribución de @socialistes_cat. 
El #10N, volvamos a teñir Cataluña de rojo. 
#VotaConElCorazón /❤ #VOTAPSOE https://t.co/5pQBXpYIEE",Fri Nov 08 21:06:17 +0000 2019,1192911239753674753
"¡Ya estamos en #Barcelona! Cerramos campaña junto a @JosepBorrellF, @miqueliceta y @manuelcruzr_ y todos los amigos y amigas que nos han querido acompañar en la Fira de Barcelona 

¡Que no se quede ningún voto en casa! #VotaConElCorazon ❤ 

🔴 En directo: https://t.co/EnvwFPlIHD",Fri Nov 08 19:34:53 +0000 2019,1192888236760322048
"Necesitamos una mayoría amplía que nos dé estabilidad suficiente para seguir avanzando.

¡Un último esfuerzo! Si el domingo ganamos bien, este país va a cambiar. Recuperaremos derechos sociales, laborales y políticos puestos en cuestión por la ultraderecha. #VotaConElCorazón/❤ https://t.co/S3APnuekjO",Fri Nov 08 18:21:05 +0000 2019,1192869666340913154
"Entiendo las dudas, pero si pensamos en lo que realmente importa resolver este domingo, si queremos bloqueo o Gobierno, avanzar o involución, las dudas se disipan.

Solo el @PSOE garantiza Gobierno y avances. Por eso tenemos que concentrar el voto. #VOTAPSOE #VotaConElCorazón/❤ https://t.co/xTje3YtlpL",Fri Nov 08 18:11:26 +0000 2019,1192867237893431298
"La ultraderecha señala a migrantes y homosexuales, culpa a las mujeres del machismo criminal, quiere ilegalizar el aborto y partidos que no piensan como ellos. La Hª de Europa tiene un nombre para eso y es lo que tenemos que combatir el #10N con nuestro voto. #VotaConElCorazón/❤ https://t.co/f5acSjRPkw",Fri Nov 08 18:01:47 +0000 2019,1192864809773076480
"Últimas horas de campaña en #Madrid. Con @javiRpalacios, @mvalerio_gu, @LolaDelgadoG, @carmencalvo_ y @conJoseMFranco.

Hagamos un último esfuerzo. ¡Lo tenemos muy cerca! Este domingo #VotaConElCorazón /❤ #VotaPSOE

A partir de las 18:00 h, en directo: https://t.co/I2Bf79bhWy https://t.co/tft8CEctwZ",Fri Nov 08 16:40:44 +0000 2019,1192844410351960064
"Los españoles y españolas ya dijeron el #28A que quieren una respuesta progresista a sus problemas. Lo que está en cuestión el domingo es si tenemos Gobierno o no. Y la única forma de garantizarlo es votar al PSOE.

Mi entrevista de hoy en @el_pais: https://t.co/l09kQCpg8i",Fri Nov 08 11:10:23 +0000 2019,1192761278235852801
