tweet,created_at,id
Hoy fugaz visita a #Murcia. Agradecido a una tierra y a unas gentes que han dado una gran victoria a la #EspañaViva #AhoraVOX 🇪🇸 https://t.co/3XufdsDvNW,Tue Nov 19 19:56:13 +0000 2019,1196879874566344704
"Hoy en #Almería para apoyar a nuestros agricultores que habían convocado una manifestación en defensa del sector agrícola, de los precios justos y contra la competencia desleal de los productos extracomunitarios ¡VOX con el campo español, con nuestros agricultores! https://t.co/L0o9z4QaLD",Tue Nov 19 13:06:35 +0000 2019,1196776784458665984
"#SentenciaERE"" La sentencia de hoy debería tener como respuesta""... el aislamiento del partido más corrupto de Europa. Pero no lo haréis porque sois iguales. Esa es la realidad del socialismo: gastarse en droga y en burdeles el dinero del pueblo al que se deja en la miseria. https://t.co/61qS0xdlot",Tue Nov 19 12:13:38 +0000 2019,1196763462854225922
"#Los52DeVox ya estamos en el Congreso, orgullosos del honor que 3.641.000 españoles nos han concedido y comprometidos con la misión que nos han encomendado. ¡No les defraudaremos! #EspañaSiempre https://t.co/4jwo1MjI4e",Mon Nov 18 17:56:48 +0000 2019,1196487432352518144
"Macron, Urkullu, el PSOE....todos  contra VOX. Les encantan los comunistas y los etarras... pero quieren criminalizar a casi 4 millones de españoles que defienden la unidad, el orden constitucional y la libertad. Nos escanta que se retraten cada dos por tres. https://t.co/QCleB4Px4t",Sat Nov 16 12:54:55 +0000 2019,1195686685725593600
Dejar tetrapléjico a un policía y asesinar a un jubilado por la espalda por llevar la bandera de España...sale casi gratis. Y ya están en la calle los cuatro canallas que dejaron tuerto a un chaval por llevar nuestra bandera. Cada vez más impunidad. https://t.co/kE3dWmBGR3,Fri Nov 15 12:44:39 +0000 2019,1195321716656025600
"Nosotros no desearemos eso, nunca, ni a los votantes del PSOE ni a los votantes de Bildu. 
Y nos repugnaría que alguien lo hiciese. 
Ojalá todos los partidos desterremos para siempre a este tipo de energúmenos de la vida política.
https://t.co/Yo2V5larca",Thu Nov 14 15:37:30 +0000 2019,1195002827241902080
Asesinaron a Víctor Laínez en Zaragoza por llevar unos tirantes con la bandera de España. Ahora dejan sin ojo a un chaval por un chaleco con la bander de España. El odio antiespañol atizado desde la ultraizquierda y el separatismo tiene cada vez peores consecuencias. https://t.co/WPqHecuN5I,Wed Nov 13 19:02:41 +0000 2019,1194692075868045312
"Así se construyen las noticias falsas. Ejemplo de hoy mismo, calentito y recién salido del horno de La Sexta. #FakeNews https://t.co/rRXZD2imhB",Wed Nov 13 18:22:35 +0000 2019,1194681984024563713
"La Sexta de nuevo cae en la trampa, y en su vicio, dedicándose a la manipulación de mis palabras. He dicho  ""cartillas de racionamiento"", sí. Diciendo expresamente que parafraseaba a Pedro Sánchez. Sabía que volverían a caer en la tentación de manipular lo que he dicho. Viciosos. https://t.co/u2nLzfONNT",Wed Nov 13 16:46:30 +0000 2019,1194657800967864321
"🚨 ÚLTIMAHORA 🚨
Comparecencia en el Congreso tras el acuerdo de Sánchez y Pablo Iglesias.
➡ ""Sánchez ni tiene palabra ni vergüenza, ni escrúpulos, ni principios. Ha actuado como un *estafador profesional* ante la opinión publica"".
🛑 #StopFrentePopular 
https://t.co/HMEU7sKLKu",Wed Nov 13 13:16:23 +0000 2019,1194604926980304901
Las carreteras cortadas en la frontera provocando pérdidas millonarias y el secuestro de muchos ciudadanos. Mientras tanto el Gobierno ordena a la Guardia Civil retirarse para no entorpecer su negociación de con los enemigos de España. Tremendo. https://t.co/ok3kiqt5Wp,Tue Nov 12 21:39:11 +0000 2019,1194369069576785925
"El PSOE se abraza al comunismo bolivariano, a los aliados de un golpe de Estado, en mitad de un golpe de Estado. 
Le haremos responsable de cada daño que produzcan a la convivencia y al orden constitucional. #EspañaSiempre",Tue Nov 12 13:40:50 +0000 2019,1194248689012936705
"La frontera cortada, ocasionando pérdidas millonarias. El parlamento catalán vuelve a desobedecer al Constitucional, y avanza de la mano del terrorismo callejero. Los catalanes secuestrados. Es urgente que se restaure el orden constitucional, y que se detenga a los golpistas.",Tue Nov 12 11:00:35 +0000 2019,1194208360704462848
"GRACIAS a los 3.641.000 españoles que han confiado en nosotros. No os defraudaremos. Construiremos juntos la alternativa patriótica y social, con vocación mayoritaria, que defenderá la unidad de España, la libertad y la igualdad. #EspañaSiempre 🇪🇸 https://t.co/wH6pqBFTsH",Mon Nov 11 00:34:41 +0000 2019,1193688462693679104
¡Muchísimas gracias Giorgia! 🇪🇸🇮🇹 @GiorgiaMeloni https://t.co/CHr5MHcZYx,Sun Nov 10 14:32:01 +0000 2019,1193536796774281233
"Hoy los españoles ejercemos nuestra soberanía. Que nunca dejemos de decidir juntos nuestro futuro, de ser los dueños de nuestro destino, y que las urnas traigan a España la unidad y la concordia y a los españoles la libertad y la igualdad. #EspañaSiempre https://t.co/e7OdS9vzeV",Sun Nov 10 14:09:45 +0000 2019,1193531189916831745
¡Buenas noches y VIVA ESPAÑA! 🇪🇸 https://t.co/mGrFO67WqX,Sat Nov 09 23:31:10 +0000 2019,1193310087214968835
Impresionante cierre de campaña de VOX. Una multitud de 20.000 personas escucha el himno nacional mientras se extiende una gigantesca bandera nacional. #EspañaSiempre #AhoraVOX https://t.co/NZgMH8gUCF,Fri Nov 08 22:52:58 +0000 2019,1192938088672174081
Qué grandes profesionales tiene RTVE a la hora de elegir las fotos. Pero se les ha olvidado pintarme los cuernos. Sánchez parece que no ha profanado una tumba en su vida. https://t.co/Yuhhh9BB2K,Fri Nov 08 22:36:41 +0000 2019,1192933989180416002
"Cierre de campaña hoy en Colón #Madrid
¡ACUDE CON TU BANDERA! 🇪🇸 #EspañaSiempre https://t.co/5OO8VTg5Bq",Fri Nov 08 15:30:01 +0000 2019,1192826615992143872
Menos mal que las trampas y las injusticias de última hora no están funcionando. https://t.co/kZfe2heOnN,Fri Nov 08 13:56:22 +0000 2019,1192803046474080256
"El sicario de Feijoó animando a cometer delitos electorales y a violar la correspondencia. Tremendo. Espero una inmediata condena del PP.
https://t.co/wkCuvd1wxq",Fri Nov 08 13:35:56 +0000 2019,1192797904462925826
¡Gracias Lucía! https://t.co/fLtj2uxPo2,Fri Nov 08 13:08:43 +0000 2019,1192791056691138561
"Se llaman ""maniobras antidemocráticas"", y se ordenan desde La Moncloa.  El PSOE a punto de perder el diputado de Ceuta a manos de VOX por un puñado de votos y juega sucio. Pedimos una gran concentración del voto a VOX en Ceuta para derrotar a los tramposos
https://t.co/YTLactlKN8",Fri Nov 08 12:26:58 +0000 2019,1192780551775756288
Realmente es una vergüenza que el gobierno movilice y desplace a unos servidores públicos y no sea capaz - o no quiera- garantizarles el derecho constitucional al voto. https://t.co/dd9pgE6G23,Fri Nov 08 08:18:07 +0000 2019,1192717924278120450
¡Bravísima Rocío Monasterio! #EspañaSiempre #MinutoDeOro https://t.co/0X6xnHVIMa,Thu Nov 07 23:52:04 +0000 2019,1192590574802657281
Más de 8.000 valencianos nos esperaban hoy en #Valencia para comprometerse con la #EspañaViva ¡GRACIAS por vuestro cariñoso recibimiento! #EspañaSiempre https://t.co/QQRERNX2rH,Thu Nov 07 21:35:15 +0000 2019,1192556142741856262
"El PAÍS, el PNV y Sánchez ya han conseguido lo que querían: nuestra candidata en Vizcaya ha sufrido hoy una agresión en Sestao por parte de individuos que le han pateado y dado puñetazos en estómago.
Se han dado P.R.I.S.A en cumplir las órdenes de vuestro editorial. Tomamos nota https://t.co/Ht7PhmvQyc",Thu Nov 07 14:04:57 +0000 2019,1192442820671475717
Esta se la dedico a los xenófobos del PNV. Nunca nos arrebataréis nuestra patria chica ni romperéis nuestra patria grande. No podéis robarnos ni los sonidos de nuestra tierra ni los ecos de nuestra historia. ¡Gora España! #Iparraguirre #AraNunDiran  https://t.co/xYq4PXx301,Thu Nov 07 11:54:15 +0000 2019,1192409929920974848
"FIN DE CAMPAÑA.
🚩Hoy jueves 7 en VALENCIA
🚩Mañana viernes 8 en MADRID
#EspañaSiempre 🇪🇸 https://t.co/nSRoJQV1E5",Thu Nov 07 09:47:57 +0000 2019,1192378145606909952
"Mi entrevista esta mañana en @HerreraenCOPE de @COPE :
""Torra es el capo de los CDR y no puede permanecer un minuto más en la Generalidad. Debe ser detenido"" 
https://t.co/tuuwYnx4aw https://t.co/OTMjsiODA5",Thu Nov 07 09:19:26 +0000 2019,1192370969232457728
Los terroristas separatistas ya han conseguido parte de su objetivo: que muchos españoles no puedan votar. Es una vergüenza. https://t.co/eFr9A60Yhf,Thu Nov 07 09:05:46 +0000 2019,1192367529496399872
Lo proporcional sería cerrar la verja de Gibraltar inmediatamente. España debe ser respetada de nuevo en el mundo. https://t.co/6TWpAAr3pJ,Wed Nov 06 16:51:43 +0000 2019,1192122400676208641
"RECTA FINAL de la campaña:
🚩6 noviembre- HUELVA
🚩7 noviembre- VALENCIA
🚩8 noviembre- MADRID 
#EspañaSiempre 🇪🇸 https://t.co/7t2xLvmr3g",Wed Nov 06 13:58:12 +0000 2019,1192078735605977096
"Un mena abusa sexualmente de una niña de 10 años. En pocas horas sale a la calle, con la única medida de no acercarse a su víctima. Pero podrá acercarse a otras niñas. Mi indignación me impide calificar estas leyes. Lo haré en el Congreso, responsabilizando a los que las hacen. https://t.co/5e8AJGQrQw",Wed Nov 06 13:37:05 +0000 2019,1192073421506658305
"El Rey sitiado y acosado en Barcelona, con la complicidad de un gobierno regional golpista y en total rebeldía, que no disuelve a los energúmenos.  Y con la responsabilidad del gobierno de Sánchez, que abandona de forma miserable a la Corona",Mon Nov 04 18:23:40 +0000 2019,1191420766358790146
Este viernes 8 de noviembre GRAN ACTO DE CIERRE DE CAMPAÑA DE VOX en la Plaza de Colón de Madrid. #Madrid #PlazaDeColón #EspañaSiempre https://t.co/dhZ1uUD4MR,Mon Nov 04 12:31:15 +0000 2019,1191332077821681664
"Cuidado con las encuestas, que algunos las utilizarán para agitar el miedo, y otros para menospreciar el resultado que nos den las urnas. 
Nosotros a lo nuestro, sin euforia y sin miedo. Con los diputados que nos den los españoles construiremos la gran alternativa patriótica. 🇪🇸",Sun Nov 03 20:35:45 +0000 2019,1191091617911975942
"De lo mejor de echarse a la carretera para hacer campaña electoral es la compañía y el ejemplo de este hombre bueno y heroico, José Antonio Ortega Lara. #Oviedo #EspañaSiempre 🇪🇸 https://t.co/eweHGV2ltM",Sat Nov 02 21:47:34 +0000 2019,1190747302845206529
EL Partido Nuecista Vasco (PNV) es más de dar la mano a etarras. https://t.co/MoYp1FhWlS,Sat Nov 02 16:24:36 +0000 2019,1190666023416057856
VOX en Asturias. Lleno hasta la bandera en #Oviedo. El público en pie para escuchar nuestro himno nacional.🇪🇸 https://t.co/ZE2q0GAePj,Sat Nov 02 14:33:10 +0000 2019,1190637980668563457
El PNV da la mano a etarras. Eso sí. https://t.co/PndKDMWO5H,Sat Nov 02 13:08:28 +0000 2019,1190616667337957376
"Sabemos que el único escaño de Ceuta lo disputamos en solitario VOX y el PSOE. Es esencial que los ceutíes tengan un diputado que defienda nuestras fronteras y a nuestros guardias y policías. Solo hay una alternativa al PSOE. ¡Adelante, españoles de Ceuta. Lo tenéis muy cerca https://t.co/2cVPTi73Ot",Sat Nov 02 09:21:37 +0000 2019,1190559576011288576
VOX también triunfa en Santander y desborda el Palacio de Festivales con cientos de personas sin poder entrar. Muy honrado por el recibimiento en la patria chica de mis abuelos. #EspañaSiempre #AhoraVOX #LaMontaña https://t.co/J3S3cGFRts,Fri Nov 01 14:08:42 +0000 2019,1190269435006861312
Ya en #Santander. Falta una hora y media para el acto de VOX y ya hay largas colas. #EspañaSiempre #VOXimparable https://t.co/2e6U6YhrUz,Fri Nov 01 09:49:53 +0000 2019,1190204301295202305
"Inicio de campaña en #Hospitalet #Cataluña junto a miles de catalanes que están en pie en defensa de la unidad de España, de sus libertades y del orden constitucional. 
¡Nunca os dejaremos solos! 
¡AHORA VOX! ¡ESPAÑA SIEMPRE! https://t.co/nLjQGTgHnT",Thu Oct 31 21:41:34 +0000 2019,1190021015017054209
"Recuerdos de la pasada campaña electoral, en la que logramos la gesta política de pasar de 0 a 24 escaños. 
#AhoraVOX #EspañaSiempre #EspañaViva 
https://t.co/oW69CAyOMp",Thu Oct 31 20:33:27 +0000 2019,1190003876000358401
"Entrevista en @elmundoes con @alvaro7carvajal: ""Dar más autogobierno a Cataluña ha sido un fracaso, ahora toca la contundencia"" #EspañaSiempre #AhoraVOX
https://t.co/4edms6l6aP https://t.co/qjBAHHxA6t",Thu Oct 31 14:48:47 +0000 2019,1189917136556302336
"📰 Aquí la entrevista que hoy me hace @alvaro7carvajal en el @elmundoes: ""Dar más autogobierno a Cataluña fracasó, ahora toca la contundencia"" #EspañaSiempre 
https://t.co/4edms6l6aP",Thu Oct 31 08:16:46 +0000 2019,1189818481816088576
Apoteosis en #JerezDeLaFrontera. Así hemos salido del acto. Más de 5.000 personas entre los de dentro y los de fuera. ¡Gracias Jerez ¡Gracias Cádiz! #Cádiz #EspañaViva #EspañaSiempre https://t.co/H4zPNt7dfZ,Wed Oct 30 21:06:43 +0000 2019,1189649860078772227
"ACTOS en los que participaré hasta el final de la campaña electoral del 10-N.  
¡Reserva la fecha en tu agenda! 🇪🇸💪🏻 #EspañaSiempre https://t.co/9Qrs38oTjc",Wed Oct 30 20:44:44 +0000 2019,1189644327410118656
Y mañana jueves 31 de octubre iniciamos nuestra campaña electoral en #HOSPITALET #Barcelona donde esperamos un acto multitudinario en defensa de la unidad nacional y el orden constitucional. #EspañaSiempre 🇪🇸 ¡NO FALTES! https://t.co/NfJHQwfu2K,Wed Oct 30 20:27:55 +0000 2019,1189640093985849346
"Rumbo a #JerezDeLaFontrera. Falta una hora para el acto de VOX... y nos mandan este vídeo de lo que nos espera. Anda la ultraizquierda jerezana vociferando amenazas y diciendo que no pasaremos, pero parece que poco a poco vamos pasando 😉👊🏻💪🏻 ¡Jerez en pie con la España viva! https://t.co/9sFgoc7D43",Wed Oct 30 17:14:56 +0000 2019,1189591528861290496
"Hoy visitando la valla de #Ceuta para pedir:
🚩Muro infranqueable
🚩Repatriación inmediata de los ilegales.
🚩Apoyo con medios materiales, humanos y jurídicos a nuestros guardias y policías.
 🚩Implicación del ejército en la vigilancia fronteriza . #VOX #EspañaSiempre https://t.co/K85MUirlF0",Wed Oct 30 14:25:58 +0000 2019,1189549006004858880
"¡Adelante andaluces de Jaén!  ¡Adelante españoles de Andalucía! ¡Sin miedo a nada ni a nadie! POR ESPAÑA.
Gracias por vuestro cariño y vuestro compromiso.
#Jaén #EspañaSiempre https://t.co/dkrHynjf4e",Tue Oct 29 20:04:29 +0000 2019,1189271806856880130
"Hoy es el aniversario del asesinato de Ramiro de Maeztu, el gran defensor de la hispanidad. 
Le dijo a sus verdugos: “vosotros no sabéis por qué me matáis, pero yo sí que sé por qué muero: para que vuestros hijos sean mejores que vosotros” https://t.co/PCJf7gRIBP",Tue Oct 29 18:41:30 +0000 2019,1189250923480125442
Hoy por la tarde en Ciudad Real #CiudadReal #EspañaSiempre https://t.co/roAzYFKocu,Mon Oct 28 12:24:07 +0000 2019,1188793564953829376
Esta es la Europa multicultural que pretenden los progres de todos los partidos: desde el PP hasta el separatismo. Solo VOX defiende la expulsión inmediata de los inmigrantes ilegales y de los legales que cometan delitos graves https://t.co/t78zpU5SZp,Mon Oct 28 11:57:15 +0000 2019,1188786806709542912
"Esto es lo que pasa cuando se hace demagogia electoral con la Historia. 
Que se ofende a todos y no se arregla nada. El carroñero de la Moncloa debería dejar a los muertos en paz. https://t.co/jSIbF0fguI",Sun Oct 27 22:05:02 +0000 2019,1188577368757211138
"Esta es la Europa multicultural que quieren imponer. Debemos proteger nuestra identidad y nuestras fronteras. VOX es el único partido que pide hacerlo. Los demás siguen los dogmas progres que ya han fracasado.
https://t.co/ar13A9FnCU",Sun Oct 27 20:53:32 +0000 2019,1188559377877340160
Increíble recibimiento el que nos han dado hoy en #Granada. Más de 7.000 granadinos rugiendo como leones. GRACIAS A TODOS @Macarena_Olona 🇪🇸 #EspanaSiempre https://t.co/WMmNW6vHh6,Sun Oct 27 20:05:22 +0000 2019,1188547257207054338
"MURCIA. Falta una hora para comenzar. 4.000 personas abarrotan el interior del Palacio Príncipe de Asturias....y estas son las larguísimas colas en el exterior.  
De nuevo saldremos a hablar fuera para todos esos patriotas que se queden en el exterior. Gracias de todo corazón 🇪🇸 https://t.co/78wzTh7jFc",Sun Oct 27 10:09:13 +0000 2019,1188397228806811648
Alicante en pie con VOX. Más de 5.000 personas en Elche junto con la España Viva. #EspañaSiempre #Alicante https://t.co/ij12kpwa3q,Sat Oct 26 17:44:09 +0000 2019,1188149329653043200
"Un abrazo para tu chaval. No está, ni mucho menos, solo. 🇪🇸💪🏻 https://t.co/aa832bZXW6",Sat Oct 26 16:03:21 +0000 2019,1188123960774410241
