tweet,created_at,id
"Siento muchísimo el repentino fallecimiento de mi compañera Peligros Nicolás, alcaldesa de Puente Tocinos, Murcia, con quien tuve oportunidad de almorzar recientemente. Todo mi cariño, mucho ánimo y un fuerte abrazo a su familia y al @PPRMurcia. https://t.co/wK0JFjcuSJ",Sat Nov 09 21:00:28 +0000 2019,1193272163417100289
"Hoy se cumplen 30 años del derribo del #MurodeBerlín, acabando con el telón de acero que dividió el mundo libre de la dictadura comunista durante medio siglo. Que nunca más se levanten muros y que sigamos construyendo puentes a favor de la concordia, la unidad y la libertad. https://t.co/dP0PkO3huC",Sat Nov 09 18:12:26 +0000 2019,1193229877857673217
"En Barcelona con el equipo del @PPCatalunya analizando la situación de cara a la jornada electoral, ante las amenazas de los grupos independentistas de dificultar la libertad de voto de los catalanes y la tranquilidad en la jornada de reflexión. https://t.co/C3U4daxYyA",Sat Nov 09 13:50:20 +0000 2019,1193163919201906688
"Pido el voto por todo lo que nos une a los españoles, para superar esta etapa de división y crisis. Contigo sumamos una nueva mayoría de cambio para garantizar la unidad nacional y la prosperidad. Por el futuro de España y de los tuyos, #VotaPP https://t.co/iic8Aiu1C2",Fri Nov 08 22:50:15 +0000 2019,1192937405013274624
"El PP no va a facilitar una investidura de Pedro Sánchez. Si obtengo un escaño más que él me presentaré a la investidura para forjar una nueva mayoría que permita gobernar España. Somos el único partido que sabe desbloquear, pactar a izquierda y a derecha, y gobernar para todos. https://t.co/sZ9pKuojlV",Fri Nov 08 21:58:55 +0000 2019,1192924487253188609
"El #10N se elige entre crisis y división territorial o PP. Apelo a los votantes socialistas, de Vox y de Cs que quieren cambiar el Gobierno de Sánchez a que se unan en torno al único partido que garantiza un nuevo tiempo de unidad y prosperidad. España Suma lo representa el PP. https://t.co/t14gsnRmA5",Fri Nov 08 21:50:16 +0000 2019,1192922306894532610
"Estar en mi Palencia esta mañana de cierre de campaña ha sido para mí muy especial. Gracias de corazón por llenar la calle Mayor para recibirme. Pelearé por la industria y el campo, frente al paro y la despoblación, por las pensiones y la educación. Por todo lo que nos une. https://t.co/bDz0rEfpwk",Fri Nov 08 17:09:10 +0000 2019,1192851566237224961
"Gracias por tu apoyo, querido @cmgorriaran. Un honor que @rosadiezglez y tú confiéis en este proyecto. Necesitamos unir de nuevo a los españoles en torno a un proyecto sugestivo de vida en común, como dijo Ortega. https://t.co/QQoZ12uHol",Fri Nov 08 16:57:36 +0000 2019,1192848655235063808
"Con humildad pido el voto a los simpatizantes de Vox y Cs. En abril tuvimos más votos que Sánchez y sus aliados, pero menos escaños. Ahora estamos a tiempo de evitarlo si unimos el voto en el único partido que puede ganar a Sánchez. Queremos que este nuevo PP también sea tuyo. https://t.co/trQpOaiVII",Fri Nov 08 16:29:52 +0000 2019,1192841678664720389
"Defendemos el Estado autonómico. Lo contrario, como pretenden algunos, sería abrir en canal la Constitución y dar la razón a los separatistas. Hay que actuar contra los gobiernos desleales, no con los que bajamos impuestos y gestionamos con eficacia, como las autonomías del PP. https://t.co/MnK3AzrGxr",Fri Nov 08 16:22:10 +0000 2019,1192839738149031947
